"ID","Ref No","Methods","Scale","Crop","Country","Site(location)","Region","latitude","longitude","Current Average Temperature (dC)_area_weighted","Current Average Temperature_point_coordinate (dC)","Current Annual Precipitation (mm) _area_weighted","Current Annual Precipitation  (mm) _point_coordinate","Future_Mid-point","Baseline_Mid-point","Time slice","Climate scenario","Scenario source","Local delta T","Local delta T from 2005","Annual Precipitation change each study  (mm)","Annual Precipitation change  from 2005 (mm)","Global delta T from pre-industrial period","Global delta T from 2005","Projected yield (t/ha)","Climate impacts (%)","Climate impacts relative to 2005","Climate impacts per dC (%)","Climate impacts per decade (%)","CO2","CO2 ppm","Fertiliser","Irrigation","Cultivar","Soil organic matter management","Planting time","Tillage","Others","Adaptation","Adaptation type","Reference","doi","Publication year","Note1 
(* = corrected by HW)","Note2 
(* = Local temperature is  estimated )","Note3 
(* = Local delta Pr is  estimated )","Note4 
(* = Global temperature is  estimated )","Seasonal Precipitation change (mm) each study (local baseperiod)","Base precipitation (annual) (mm) (local base period)","Annual Preciptation change (%) (relative to local base)","Base precipitation (seasonal) (mm) (local base period)"
4551,82,"Aggarwal-DB","Regional (Site-based)","Maize","Greece","Kardista","Europe",39.0742,21.8243,13.58602428,13.58602428,736.062012,736.062012,2055,1975,"MC","Others","Others",4.2,2.625,-43.16,-26.975,2.8425292102446,2.0525292102446,NA,-9.66,-6.0375,-2.3,-1.2075,"Yes",530,"No","No","No","No","No","No","No","No","No","Kapetanaki et al., 1997","10.1023/b:miti.0000018044.48957.28",1997,NA,NA,NA,NA,NA,719.333333333333,NA,NA
4552,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.2,1.6,NA,173.670549808263,2.76002614100629,1.97002614100629,NA,-17.93,-13.04,-8.15,-1.63,"Yes",660,"No","No","Yes","No","No","No","No","Yes","Cultivar","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,260.6,NA,NA,1000.5
4553,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",3.1,2.25454545454545,NA,236.78094466973,2.85783674996158,2.06783674996158,NA,-17.79,-12.9381818181818,-5.73870967741935,-1.61727272727273,"Yes",660,"No","No","Yes","No","No","No","No","Yes","Cultivar","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,-213,NA,NA,1000.5
4554,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.1,1.52727272727273,NA,177.882215202989,2.7046985929819,1.9146985929819,NA,-15.27,-11.1054545454545,-7.27142857142857,-1.38818181818182,"Yes",660,"No","No","Yes","No","No","No","No","Yes","Cultivar","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,16.3,NA,NA,1000.5
4555,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.6,1.89090909090909,NA,173.153488201871,2.81489417232494,2.02489417232494,NA,-8.07,-5.86909090909091,-3.10384615384615,-0.733636363636364,"Yes",660,"No","No","Yes","No","No","No","No","Yes","Cultivar","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,25.7,NA,NA,670
4556,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.1,1.52727272727273,NA,177.882215202989,2.7046985929819,1.9146985929819,NA,-15.86,-11.5345454545455,-7.55238095238095,-1.44181818181818,"Yes",660,"No","No","No","No","No","No","No","No","No","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,16.3,NA,NA,1000.5
4557,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.6,1.89090909090909,NA,173.153488201871,2.81489417232494,2.02489417232494,NA,-15.86,-11.5345454545455,-6.1,-1.44181818181818,"Yes",660,"No","No","No","No","No","No","No","No","No","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,122.5,NA,NA,1000.5
4558,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",3.1,2.25454545454545,NA,236.78094466973,2.85783674996158,2.06783674996158,NA,-18.36,-13.3527272727273,-5.92258064516129,-1.66909090909091,"Yes",660,"No","No","No","No","No","No","No","No","No","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,-213,NA,NA,1000.5
4559,94,"Aggarwal-DB","Regional","Maize","Philippines","NA","Asia",7.12,124.83,27.35247803,27.35247803,2263.821168,2263.821168,2085,1975,"EC","Others","Others",2.2,1.6,NA,173.670549808263,2.76002614100629,1.97002614100629,NA,-22.87,-16.6327272727273,-10.3954545454545,-2.07909090909091,"Yes",660,"No","No","No","No","No","No","No","No","No","Buan et al., 1996","10.1007/978-94-017-1053-4_4",1996,NA,NA,"*",NA,260.6,NA,NA,1000.5
4560,95,"Aggarwal-DB","Regional (Site-based)","Maize","India","Punjab","Asia",20.5937,78.9629,28.37262726,28.37262726,1096.823568,1096.823568,2025,1985,"NF","Others","Others",1,0.5,NA,30.0194708261024,1.42519717051207,0.635197170512071,NA,-10,-5,-10,-2.5,"Yes",NA,"No","No","No","No","No","No","No","No","No","Hundal et al., 1996","NA",1996,NA,NA,"*",NA,NA,734,NA,NA
4561,95,"Aggarwal-DB","Regional (Site-based)","Maize","India","Punjab","Asia",20.5937,78.9629,28.37262726,28.37262726,1096.823568,1096.823568,2085,1985,"MC","Others","Others",2,1.6,NA,82.7317538968893,2.77532550077895,1.98532550077895,NA,-20,-16,-10,-2,"Yes",NA,"No","No","No","No","No","No","No","No","No","Hundal et al., 1996","NA",1996,NA,NA,"*",NA,NA,734,NA,NA
4562,95,"Aggarwal-DB","Regional (Site-based)","Maize","India","Punjab","Asia",20.5937,78.9629,28.37262726,28.37262726,1096.823568,1096.823568,2085,1985,"EC","Others","Others",3,2.4,NA,89.9936211971505,2.9238577748585,2.1338577748585,NA,-21.4,-17.12,-7.13333333333333,-2.14,"Yes",NA,"No","No","No","No","No","No","No","No","No","Hundal et al., 1996","NA",1996,NA,NA,"*",NA,NA,734,NA,NA
4563,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Pelotas","Central and South America",-31.47,-52.29,19.4824028,19.4824028,1624.238522,1624.238522,2050,1975,"MC","Others","Others",4.23333333333333,2.54,57.96,34.776,2.68172675674337,1.89172675674337,5.73333333333333,-8.41320553780618,-5.04792332268371,-1.98737138688335,-1.12176073837416,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1242,NA,NA
4564,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,7.2,-11.8727050183599,-7.12362301101591,-2.52610745071486,-1.58302733578131,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4565,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Vacaria","Central and South America",-28.33,-50.42,17.47839355,17.47839355,1737.485424,1737.485424,2050,1975,"MC","Others","Others",4.63333333333333,2.78,111.32,66.792,2.7431406631353,1.9531406631353,7.66333333333333,-16.7028985507246,-10.0217391304348,-3.60494213324992,-2.22705314009662,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1452,NA,NA
4566,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Sao Borja","Central and South America",-28.39,-56,21.79228783,21.79228783,1803.464976,1803.464976,2050,1975,"MC","Others","Others",4.66666666666667,2.8,475,285,2.75412434061579,1.96412434061579,5.67666666666667,-25.3070175438596,-15.1842105263158,-5.42293233082707,-3.37426900584795,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1425,NA,NA
4567,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Ponta Grossa","Central and South America",-25.06,-50.1,19.86763382,19.86763382,1537.244748,1537.244748,2050,1975,"MC","Others","Others",4.53333333333333,2.72,115.68,69.408,2.72628059110914,1.93628059110914,6.13333333333333,-19.7207678883072,-11.8324607329843,-4.35016938712658,-2.62943571844095,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1446,NA,NA
4568,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Londrina","Central and South America",-23.19,-51.19,22.16749763,22.16749763,1552.367038,1552.367038,2050,1975,"MC","Others","Others",4.13333333333333,2.48,343.2,205.92,2.33234201389672,1.54234201389672,6.28666666666667,-14.5833333333333,-8.75,-3.52822580645161,-1.94444444444445,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1584,NA,NA
4569,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Campinas","Central and South America",-22.53,-47.06,22.48880005,22.48880005,1430.312041,1430.312041,2050,1975,"MC","Others","Others",4.16666666666667,2.5,312.57,187.542,2.31595243026376,1.52595243026376,6.41,-10.4748603351955,-6.28491620111732,-2.51396648044693,-1.39664804469274,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1359,NA,NA
4570,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Campo Grande","Central and South America",-20.27,-54.37,24.98829842,24.98829842,1520.362076,1520.362076,2050,1975,"MC","Others","Others",4.4,2.64,277.34,166.404,2.76158178217413,1.97158178217413,5.45333333333333,-18.8492063492064,-11.3095238095238,-4.28391053391054,-2.51322751322751,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1698,NA,NA
4571,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Scte Lagoas","Central and South America",-19.28,-44.15,23.44043541,23.44043541,1329.651798,1329.651798,2050,1975,"MC","Others","Others",4.76666666666667,2.86,186.55,111.93,2.70303221019963,1.91303221019963,5.03,-7.02402957486137,-4.21441774491682,-1.4735726380828,-0.936537276648183,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1365,NA,NA
4572,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Cruz das Almas","Central and South America",-12.4,-39.06,25.55144882,25.55144882,787.8893234,787.8893234,2050,1975,"MC","Others","Others",3.76666666666667,2.26,-23.2199999999998,-13.9319999999999,2.28943481929373,1.49943481929373,4.71333333333333,-7.58169934640522,-4.54901960784313,-2.01284053444386,-1.01089324618736,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1161,NA,NA
4573,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Petrolina","Central and South America",-9.23,-40.3,26.88410568,26.88410568,549.102207,549.102207,2050,1975,"MC","Others","Others",3.8,2.28,-10.05,-6.02999999999997,2.28941122456133,1.49941122456133,3.38333333333333,-27.0833333333333,-16.25,-7.12719298245614,-3.61111111111111,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,603,NA,NA
4574,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Belem","Central and South America",-1.28,-48.27,28.0584507,28.0584507,3010.707349,3010.707349,2050,1975,"MC","Others","Others",3.36666666666667,2.02,-105.49,-63.294,2.28583456669954,1.49583456669954,3.37666666666667,-15.5833333333333,-9.35,-4.62871287128713,-2.07777777777778,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,2877,NA,NA
4575,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Manaus","Central and South America",-3.08,-60.01,28.80094147,28.80094147,2403.248595,2403.248595,2050,1975,"MC","Others","Others",3.53333333333333,2.12,333.06,199.836,2.28839628939324,1.49839628939324,4.21,-12.1085594989562,-7.2651356993737,-3.42695080159137,-1.61447459986082,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,2379,NA,NA
4576,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,6.54,-20,-12,-4.25531914893617,-2.66666666666667,"Yes",555,"No","No","No","No","Yes","No","No","Yes","Planting date","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4577,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,5.75,-30,-18,-6.38297872340426,-4,"Yes",555,"No","No","No","No","Yes","No","No","Yes","Planting date","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4578,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,5.72,-30,-18,-6.38297872340426,-4,"Yes",555,"No","No","No","No","Yes","No","No","Yes","Planting date","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4579,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,6.62,-19,-11.4,-4.04255319148936,-2.53333333333333,"Yes",555,"No","No","No","No","Yes","No","No","Yes","Planting date","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4580,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Passo Fundo","Central and South America",-28.15,-52.24,19.77402306,19.77402306,2077.475092,2077.475092,2050,1975,"MC","Others","Others",4.7,2.82,135.24,81.1439999999997,2.74846497907733,1.95846497907733,6.79,-17,-10.2,-3.61702127659574,-2.26666666666667,"Yes",555,"No","Yes","No","No","Yes","No","No","Yes","Combined","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,1764,NA,NA
4581,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Petrolina","Central and South America",-9.23,-40.3,26.88410568,26.88410568,549.102207,549.102207,2050,1975,"MC","Others","Others",3.8,2.28,-10.05,-6.02999999999997,2.28941122456133,1.49941122456133,3.98,-14,-8.4,-3.68421052631579,-1.86666666666667,"Yes",555,"No","No","No","No","No","No","No","No","No","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,603,NA,NA
4582,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Petrolina","Central and South America",-9.23,-40.3,26.88410568,26.88410568,549.102207,549.102207,2050,1975,"MC","Others","Others",3.8,2.28,-10.05,-6.02999999999997,2.28941122456133,1.49941122456133,5.34,15,9,3.94736842105263,2,"Yes",555,"Yes","No","No","No","No","No","No","Yes","Fertiliser","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,603,NA,NA
4583,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Petrolina","Central and South America",-9.23,-40.3,26.88410568,26.88410568,549.102207,549.102207,2050,1975,"MC","Others","Others",3.8,2.28,-10.05,-6.02999999999997,2.28941122456133,1.49941122456133,5.1,10,6,2.63157894736842,1.33333333333333,"Yes",555,"No","Yes","No","No","No","No","No","Yes","Irrigation","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,603,NA,NA
4584,96,"Aggarwal-DB","Regional (Site-based)","Maize","Brazil","Petrolina","Central and South America",-9.23,-40.3,26.88410568,26.88410568,549.102207,549.102207,2050,1975,"MC","Others","Others",3.8,2.28,-10.05,-6.02999999999997,2.28941122456133,1.49941122456133,6.37,37,22.2,9.73684210526316,4.93333333333333,"Yes",555,"Yes","Yes","No","No","No","No","No","Yes","Combined","Siqueira et al., 1994","NA",1994,NA,NA,NA,NA,NA,603,NA,NA
4585,97,"Aggarwal-DB","Regional (Site-based)","Maize","Mexico","NA","Central and South America",23.6345,-102.553,17.80414963,17.80414963,397.6746156,397.6746156,2025,1975,"NF","Others","Others",2,0.8,NA,-12.9637318096471,1.4000625930286,0.6100625930286,NA,-20,-8,-10,-4,"Yes",600,"No","No","No","No","Yes","No","No","Yes","Planting date","Liverman et al., 1991","10.1016/0959-3780(91)90002-B",1991,NA,NA,"*",NA,NA,NA,NA,NA
4586,98,"Aggarwal-DB","Regional","Maize","United States","NA","North America",37.0902,-95.7129,15.58033752,15.58033752,1203.976081,1203.976081,2085,1975,"EC","Others","Others",5,3.63636363636364,32.868,23.904,3.40805607511261,2.61805607511261,NA,-10,-7.27272727272727,-2,-0.909090909090909,"Yes",615,"No","No","No","No","No","No","No","No","No","Adams et al., 1990","10.1038/345219a0",1990,NA,NA,NA,NA,NA,NA,NA,NA
4587,98,"Aggarwal-DB","Regional","Maize","United States","NA","North America",37.0902,-95.7129,15.58033752,15.58033752,1203.976081,1203.976081,2085,1975,"EC","Others","Others",4.3,3.12727272727273,73.04,53.12,3.11721455643153,2.32721455643153,NA,-15,-10.9090909090909,-3.48837209302326,-1.36363636363636,"Yes",615,"No","No","No","No","No","No","No","No","No","Adams et al., 1990","10.1038/345219a0",1990,NA,NA,NA,NA,NA,NA,NA,NA
4588,99,"Aggarwal-DB","Regional (Site-based)","Maize","Kenya","Kirinyaga","Africa",-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2100,1975,"EC","Others","Others",3.5,2.66,NA,68.3058498884231,3.56917672507118,2.77917672507118,NA,-30,-22.8,-8.57142857142857,-2.4,"No",376,"No","No","No","No","No","No","No","No","No","Akong’a et al., 1988","NA",1988,NA,NA,"*",NA,NA,1234.5,NA,NA
4589,100,"Aggarwal-DB","Regional (Site-based)","Maize","China","NA","Asia",35.8617,104.195,7.118629932,7.118629932,390.3343252,390.3343252,2025,1975,"NF","Others","Others",1,0.4,NA,21.5015246739198,1.41226416929233,0.622264169292326,NA,-3,-1.2,-3,-0.6,"No",376,"No","No","No","No","No","No","No","No","No","Terjung et al., 1984","10.1007/BF02191724",1984,NA,NA,"*",NA,NA,NA,NA,NA
4590,3,"SCOPUS-NewSearch","Regional","Rice","China","Hubei","Asia",30,110,14.65206146,14.65206146,1370.620538,1370.620538,2050,1983,"MC","RCP4.5","CMIP5",1.15,0.772388059701493,NA,55.332323164846,1.46,0.67,NA,-2.6,-1.74626865671642,-2.26086956521739,-0.388059701492537,"Yes",486.53532,"No","No","No","No","No","No","No","No","No","Chen et al., 2020","10.1016/j.agrformet.2019.107867",2020,NA,NA,"*",NA,50.195,NA,NA,NA
4591,3,"SCOPUS-NewSearch","Regional","Rice","China","Hubei","Asia",30,110,14.65206146,14.65206146,1370.620538,1370.620538,2050,1983,"MC","RCP8.5","CMIP5",1.31,0.879850746268657,NA,57.0886734968748,1.63,0.84,NA,-2.5,-1.67910447761194,-1.90839694656489,-0.373134328358209,"Yes",540.54279,"No","No","No","No","No","No","No","No","No","Chen et al., 2020","10.1016/j.agrformet.2019.107867",2020,NA,NA,"*",NA,52.78,NA,NA,NA
4592,101,"SCOPUS-NewSearch","Regional","Rice","Japan","NA","Asia",43.0642,141.347,7.656298161,7.656298161,1280.287234,1280.287234,2030,1990,"NF","RCP2.6","CMIP5",1.5876,0.99225,93.601518275225,58.5009489220156,1.41,0.62,6.37607077119623,28.3202,17.700125,17.8383723859914,7.08005,"Yes",430.78315,"No","No","No","No","No","No","No","No","No","Ishigooka et al. , 2020","10.2480/agrmet.D-19-00021",2020,NA,NA,NA,NA,NA,1132.61171457489,NA,NA
4593,101,"SCOPUS-NewSearch","Regional","Rice","Japan","NA","Asia",39.7186,140.103,10.85308456,10.85308456,1883.032817,1883.032817,2030,1990,"NF","RCP2.6","CMIP5",1.30383,0.81489375,92.6767396127003,57.9229622579377,1.41,0.62,7.45042093833991,13.3544,8.3465,10.2424395818473,3.3386,"Yes",430.78315,"No","No","No","No","No","No","No","No","No","Ishigooka et al. , 2020","10.2480/agrmet.D-19-00021",2020,NA,NA,NA,NA,NA,1509.86761121873,NA,NA
4594,101,"SCOPUS-NewSearch","Regional","Rice","Japan","NA","Asia",36.3414,140.447,14.53779984,14.53779984,1414.982636,1414.982636,2030,1990,"NF","RCP2.6","CMIP5",1.22667,0.76666875,81.5243197264919,50.9526998290575,1.41,0.62,6.78122243016631,8.49594,5.3099625,6.92601922277385,2.123985,"Yes",430.78315,"No","No","No","No","No","No","No","No","No","Ishigooka et al. , 2020","10.2480/agrmet.D-19-00021",2020,NA,NA,NA,NA,NA,1515.12157390621,NA,NA
4595,101,"SCOPUS-NewSearch","Regional","Rice","Japan","NA","Asia",35.1803,136.907,15.70624065,15.70624065,1831.188187,1831.188187,2030,1990,"NF","RCP2.6","CMIP5",1.21848,0.76155,115.227382251217,72.0171139070107,1.41,0.62,6.97168728063444,6.0858,3.803625,4.9945834154028,1.52145,"Yes",430.78315,"No","No","No","No","No","No","No","No","No","Ishigooka et al. , 2020","10.2480/agrmet.D-19-00021",2020,NA,NA,NA,NA,NA,2106.14085813805,NA,NA
4596,101,"SCOPUS-NewSearch","Regional","Rice","Japan","NA","Asia",37.9022,139.024,12.3398056,12.3398056,2007.753791,2007.753791,2030,1990,"NF","RCP2.6","CMIP5",1.27495,0.79684375,125.513873064692,78.4461706654328,1.41,0.62,7.37875656677365,8.08863,5.05539375,6.34427232440488,2.0221575,"Yes",430.78315,"No","No","No","No","No","No","No","No","No","Ishigooka et al. , 2020","10.2480/agrmet.D-19-00021",2020,NA,NA,NA,NA,NA,2344.26524305723,NA,NA
